iter	Passed	Remaining
1682	4353	820
1683	4355	817
1684	4358	814
1685	4360	812
1686	4362	809
1687	4364	806
1688	4367	804
1689	4369	801
1690	4371	798
1691	4374	796
1692	4376	793
1693	4379	791
1694	4381	788
1695	4383	785
1696	4385	783
1697	4388	780
1698	4390	777
1699	4392	775
1700	4395	772
1701	4397	769
1702	4399	767
1703	4402	764
1704	4404	762
1705	4407	759
1706	4409	756
1707	4412	754
1708	4414	751
1709	4416	749
1710	4419	746
1711	4421	743
1712	4424	741
1713	4426	738
1714	4429	736
1715	4431	733
1716	4434	730
1717	4437	728
1718	4439	725
1719	4441	723
1720	4444	720
1721	4446	717
1722	4449	715
1723	4451	712
1724	4454	710
1725	4457	707
1726	4459	705
1727	4462	702
1728	4464	699
1729	4467	697
1730	4469	694
1731	4471	691
1732	4474	689
1733	4476	686
1734	4478	684
1735	4481	681
1736	4483	678
1737	4485	676
1738	4488	673
1739	4490	670
1740	4492	668
1741	4494	665
1742	4497	663
1743	4499	660
1744	4502	657
1745	4504	655
1746	4506	652
1747	4508	650
1748	4511	647
1749	4513	644
1750	4515	642
1751	4518	639
1752	4520	636
1753	4522	634
1754	4525	631
1755	4527	629
1756	4529	626
1757	4532	623
1758	4534	621
1759	4536	618
1760	4538	616
1761	4541	613
1762	4543	610
1763	4545	608
1764	4548	605
1765	4550	602
1766	4552	600
1767	4555	597
1768	4557	595
1769	4560	592
1770	4562	589
1771	4564	587
1772	4567	584
1773	4569	582
1774	4572	579
1775	4574	577
1776	4577	574
1777	4580	571
1778	4582	569
1779	4584	566
1780	4587	564
1781	4589	561
1782	4591	558
1783	4594	556
1784	4596	553
1785	4598	551
1786	4601	548
1787	4603	545
1788	4605	543
1789	4608	540
1790	4610	538
1791	4612	535
1792	4615	532
1793	4617	530
1794	4619	527
1795	4622	525
1796	4624	522
1797	4627	519
1798	4629	517
1799	4631	514
1800	4633	512
1801	4636	509
1802	4638	506
1803	4641	504
1804	4643	501
1805	4645	499
1806	4647	496
1807	4650	493
1808	4652	491
1809	4655	488
1810	4657	486
1811	4659	483
1812	4661	480
1813	4664	478
1814	4666	475
1815	4668	473
1816	4671	470
1817	4673	467
1818	4676	465
1819	4678	462
1820	4680	460
1821	4683	457
1822	4685	454
1823	4687	452
1824	4690	449
1825	4692	447
1826	4695	444
1827	4697	441
1828	4699	439
1829	4702	436
1830	4705	434
1831	4707	431
1832	4710	429
1833	4712	426
1834	4714	423
1835	4717	421
1836	4719	418
1837	4721	416
1838	4724	413
1839	4726	411
1840	4729	408
1841	4731	405
1842	4733	403
1843	4736	400
1844	4738	398
1845	4740	395
1846	4743	392
1847	4745	390
1848	4747	387
1849	4750	385
1850	4752	382
1851	4754	379
1852	4757	377
1853	4759	374
1854	4762	372
1855	4764	369
1856	4766	367
1857	4769	364
1858	4771	361
1859	4774	359
1860	4776	356
1861	4778	354
1862	4781	351
1863	4783	349
1864	4785	346
1865	4788	343
1866	4790	341
1867	4792	338
1868	4795	336
1869	4797	333
1870	4799	330
1871	4802	328
1872	4804	325
1873	4807	323
1874	4809	320
1875	4811	318
1876	4814	315
1877	4816	312
1878	4819	310
1879	4821	307
1880	4823	305
1881	4825	302
1882	4828	300
1883	4830	297
1884	4832	294
1885	4835	292
1886	4837	289
1887	4839	287
1888	4842	284
1889	4844	281
1890	4847	279
1891	4849	276
1892	4852	274
1893	4854	271
1894	4856	269
1895	4859	266
1896	4861	263
1897	4864	261
1898	4866	258
1899	4868	256
1900	4871	253
1901	4873	251
1902	4876	248
1903	4878	245
1904	4880	243
1905	4883	240
1906	4885	238
1907	4887	235
1908	4889	233
1909	4892	230
1910	4894	227
1911	4897	225
1912	4899	222
1913	4902	220
1914	4904	217
1915	4906	215
1916	4909	212
1917	4911	209
1918	4913	207
1919	4916	204
1920	4918	202
1921	4921	199
1922	4923	197
1923	4925	194
1924	4928	192
1925	4930	189
1926	4932	186
1927	4935	184
1928	4937	181
1929	4940	179
1930	4942	176
1931	4945	174
1932	4947	171
1933	4950	168
1934	4952	166
1935	4955	163
1936	4957	161
1937	4960	158
1938	4962	156
1939	4964	153
1940	4967	150
1941	4969	148
1942	4971	145
1943	4973	143
1944	4976	140
1945	4978	138
1946	4981	135
1947	4983	133
1948	4986	130
1949	4988	127
1950	4990	125
1951	4993	122
1952	4995	120
1953	4998	117
1954	5000	115
1955	5002	112
1956	5004	109
1957	5007	107
1958	5009	104
1959	5011	102
1960	5014	99
1961	5016	97
1962	5019	94
1963	5021	92
1964	5023	89
1965	5026	86
1966	5028	84
1967	5030	81
1968	5033	79
1969	5035	76
1970	5037	74
1971	5040	71
1972	5042	69
1973	5045	66
1974	5047	63
1975	5049	61
1976	5051	58
1977	5054	56
1978	5056	53
1979	5058	51
1980	5061	48
1981	5063	45
1982	5066	43
1983	5068	40
1984	5071	38
1985	5073	35
1986	5075	33
1987	5078	30
1988	5080	28
1989	5083	25
1990	5085	22
1991	5088	20
1992	5090	17
1993	5092	15
1994	5095	12
1995	5097	10
1996	5100	7
1997	5103	5
1998	5105	2
1999	5108	0
